voterID,voteTime,pollID,"Judge Jim Gray","Jacob Hornberger","Adam Kokesh","Arvin Vohra","Dan Behrman","Jo Jorgensen","Brian Ellison","Erik Gerhardt","Jedidiah Hill","Keenan Dunham","John Monds","Kenneth Blevins","Louis Vanacore","Phil Gray","Sorinne Ardeleanu","Sam Robb","Souraya Faas","Steve Richey","Vermin Supreme"
114c2t36yn,"2020-05-17 15:27:14",dd1wc4yx,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pep4fpt1am,"2020-05-17 15:27:52",dd1wc4yx,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ckxcd6snyh,"2020-05-17 15:27:58",dd1wc4yx,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
efx5f7sa5y,"2020-05-17 15:28:38",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
sxkz6f3xsf,"2020-05-17 15:28:39",dd1wc4yx,2,5,0,0,3,5,1,0,0,0,3,0,0,0,0,0,0,0,4
1hxep3z9zt,"2020-05-17 15:29:36",dd1wc4yx,3,4,2,2,0,3,0,0,0,0,2,0,0,0,0,5,0,0,0
c6k24p41zk,"2020-05-17 15:29:58",dd1wc4yx,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0
chsh2fkc1y,"2020-05-17 15:30:32",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7m26eennrz,"2020-05-17 15:31:09",dd1wc4yx,0,4,4,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0
a4kr3seafe,"2020-05-17 15:31:19",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
dz44shf4hk,"2020-05-17 15:31:27",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
wd3cf795h6,"2020-05-17 15:31:34",dd1wc4yx,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5
wahwpsamwe,"2020-05-17 15:31:53",dd1wc4yx,5,0,3,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,5
c99y5sreh3,"2020-05-17 15:33:44",dd1wc4yx,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t94rwhey9w,"2020-05-17 15:33:46",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ade6s2k7sp,"2020-05-17 15:34:01",dd1wc4yx,5,1,2,1,3,4,3,3,3,3,4,3,3,3,3,3,3,3,1
dcsset46zm,"2020-05-17 15:35:08",dd1wc4yx,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4npsnsr2pk,"2020-05-17 15:37:20",dd1wc4yx,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0
16xy935hfe,"2020-05-17 15:38:05",dd1wc4yx,2,0,1,1,4,2,4,2,2,2,3,2,2,2,3,3,3,3,5
4hrhfa4sx4,"2020-05-17 15:38:20",dd1wc4yx,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wmp22s7esd,"2020-05-17 15:38:36",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
hy7nf11k1r,"2020-05-17 15:38:41",dd1wc4yx,0,5,5,1,4,4,1,1,1,1,5,1,1,1,3,1,1,1,3
k333w27z63,"2020-05-17 15:38:42",dd1wc4yx,3,4,5,1,5,1,2,3,2,2,2,2,2,2,2,3,2,2,2
4aax2f2zax,"2020-05-17 15:39:24",dd1wc4yx,5,2,2,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,3
z1wnrch9wm,"2020-05-17 15:41:27",dd1wc4yx,0,5,1,1,2,4,0,0,0,0,5,0,0,0,0,0,0,0,1
keys4hd53t,"2020-05-17 15:41:30",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
e92pcsmnmy,"2020-05-17 15:41:35",dd1wc4yx,5,4,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,3
dk4ns571yz,"2020-05-17 15:42:14",dd1wc4yx,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
4man5k1zsz,"2020-05-17 15:42:21",dd1wc4yx,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nn3zp1zyaa,"2020-05-17 15:42:31",dd1wc4yx,0,4,5,4,4,4,0,0,0,0,3,0,0,0,4,0,0,0,5
hzhh5kypc1,"2020-05-17 15:42:48",dd1wc4yx,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
pdfzx3txap,"2020-05-17 15:43:53",dd1wc4yx,0,2,2,2,0,4,0,0,0,0,4,0,0,0,0,4,0,0,4
9pyns5meap,"2020-05-17 15:44:19",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ek9sp1amdt,"2020-05-17 15:44:20",dd1wc4yx,5,5,4,1,5,4,3,3,3,3,3,3,3,3,3,3,3,3,2
y4pan5ch5c,"2020-05-17 15:44:53",dd1wc4yx,1,5,5,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,2
6f6t9radmd,"2020-05-17 15:45:30",dd1wc4yx,3,0,2,0,1,3,0,0,0,0,3,0,0,0,0,4,0,0,1
9znff5t14t,"2020-05-17 15:45:59",dd1wc4yx,2,2,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3
pwdntwsy2e,"2020-05-17 15:46:46",dd1wc4yx,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,5
dcfrp3fsxp,"2020-05-17 15:46:55",dd1wc4yx,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
twtcf6rp6t,"2020-05-17 15:47:12",dd1wc4yx,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
hrhazrwz3h,"2020-05-17 15:47:51",dd1wc4yx,2,5,4,3,2,4,2,0,2,2,3,2,0,2,2,4,3,2,1
9d73c6p7fm,"2020-05-17 15:48:39",dd1wc4yx,3,3,3,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,4
s667hy13hd,"2020-05-17 15:50:40",dd1wc4yx,0,0,0,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,5
kyr91tw4x1,"2020-05-17 15:50:45",dd1wc4yx,1,5,3,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,3
11713tnzx1,"2020-05-17 15:50:54",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
sdtnsshy64,"2020-05-17 15:51:21",dd1wc4yx,0,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
2drr5wf3z2,"2020-05-17 15:51:53",dd1wc4yx,0,2,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2
54a34575t4,"2020-05-17 15:52:05",dd1wc4yx,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcs2a7xp3w,"2020-05-17 15:52:57",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
nw63chm1am,"2020-05-17 15:53:40",dd1wc4yx,4,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
5d93541c4m,"2020-05-17 15:55:42",dd1wc4yx,5,0,4,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7wn99yp5rk,"2020-05-17 15:56:32",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
t3rx3tw7tz,"2020-05-17 15:57:01",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
kpy636zena,"2020-05-17 15:58:32",dd1wc4yx,5,0,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2
cd91tm9d12,"2020-05-17 15:59:10",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
47rrd17x1m,"2020-05-17 15:59:32",dd1wc4yx,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951exnckct,"2020-05-17 16:01:25",dd1wc4yx,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
p349hhyk3r,"2020-05-17 16:01:44",dd1wc4yx,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64mtd724zf,"2020-05-17 16:02:33",dd1wc4yx,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3
tdsde4yz41,"2020-05-17 16:02:52",dd1wc4yx,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
25nk5mxpd2,"2020-05-17 16:03:30",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
p667frne74,"2020-05-17 16:04:09",dd1wc4yx,1,0,3,4,3,2,5,0,4,0,3,0,0,0,3,2,0,0,5
n1xzpe7dtd,"2020-05-17 16:09:12",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2ynkkc69cr,"2020-05-17 16:10:32",dd1wc4yx,2,3,5,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,5
wz5y6n6s62,"2020-05-17 16:10:49",dd1wc4yx,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
e931f9way9,"2020-05-17 16:12:43",dd1wc4yx,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
s6z6dd7c7x,"2020-05-17 16:13:07",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
f7r6a1zhc4,"2020-05-17 16:13:20",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9r5eyrfszr,"2020-05-17 16:13:44",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
thwspe9pa6,"2020-05-17 16:13:50",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
hmxswsf6dz,"2020-05-17 16:14:00",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
csdtz9mrn6,"2020-05-17 16:14:34",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
wxtfxcsc9d,"2020-05-17 16:14:48",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7sw11dxk1r,"2020-05-17 16:14:53",dd1wc4yx,0,5,5,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,4
hsaxe3wxns,"2020-05-17 16:15:39",dd1wc4yx,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snrkx2wszh,"2020-05-17 16:15:39",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
e93te3sacf,"2020-05-17 16:15:44",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
dfpm9ka13p,"2020-05-17 16:16:05",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
n3drth44rp,"2020-05-17 16:16:21",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ncn2szyhms,"2020-05-17 16:16:53",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
eer31r1xnc,"2020-05-17 16:16:55",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
hapezc71x1,"2020-05-17 16:17:15",dd1wc4yx,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5
hwss1px5kx,"2020-05-17 16:17:22",dd1wc4yx,0,0,0,0,1,0,1,1,0,0,1,2,0,1,2,0,0,1,5
1znrtw59nw,"2020-05-17 16:17:35",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c3pcks7c7c,"2020-05-17 16:17:44",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ckt6emcf1p,"2020-05-17 16:18:07",dd1wc4yx,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5
hw2mr3wmpf,"2020-05-17 16:18:07",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
frtazfp5tc,"2020-05-17 16:18:14",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
xmhy4hrk2w,"2020-05-17 16:18:14",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
x5w3ppd9h5,"2020-05-17 16:18:18",dd1wc4yx,4,4,2,2,2,4,3,2,2,2,3,3,2,3,2,1,2,1,4
4x26phmem4,"2020-05-17 16:19:25",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1me23cdnya,"2020-05-17 16:19:36",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
h63s4sepya,"2020-05-17 16:19:48",dd1wc4yx,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
szezf51sxz,"2020-05-17 16:19:50",dd1wc4yx,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2ehzstxch2,"2020-05-17 16:20:01",dd1wc4yx,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5
wy19r5c2h3,"2020-05-17 16:20:35",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4sy293yne9,"2020-05-17 16:20:42",dd1wc4yx,1,5,4,1,3,4,2,0,0,0,4,0,0,0,0,3,0,0,5
d4td1ayyx7,"2020-05-17 16:20:54",dd1wc4yx,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
kcrkt7c4rz,"2020-05-17 16:21:10",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
whhmkzzk9p,"2020-05-17 16:21:10",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
t6tykr6k7e,"2020-05-17 16:21:12",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
t3k4ty4f4n,"2020-05-17 16:21:16",dd1wc4yx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
3rtz17n744,"2020-05-17 16:21:22",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
713yz5mz7w,"2020-05-17 16:21:28",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
nedw3nac17,"2020-05-17 16:21:49",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
nzwfx39h9y,"2020-05-17 16:21:54",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
c1ta6zc6ma,"2020-05-17 16:22:06",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6h2feamrd,"2020-05-17 16:22:20",dd1wc4yx,4,5,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
5d2ee1sfdr,"2020-05-17 16:23:04",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
95xs5mydpy,"2020-05-17 16:23:26",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ep9nyr22de,"2020-05-17 16:23:35",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
39y2mn72h6,"2020-05-17 16:23:57",dd1wc4yx,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
42mn945k7x,"2020-05-17 16:24:16",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
n9h2zak51d,"2020-05-17 16:24:18",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sprmhd4mpe,"2020-05-17 16:24:21",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
c2snecy497,"2020-05-17 16:24:48",dd1wc4yx,0,5,3,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,2
mzk4nx1k5a,"2020-05-17 16:25:10",dd1wc4yx,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
96mz9sed5m,"2020-05-17 16:25:14",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
r2ky5pw67m,"2020-05-17 16:25:14",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7e549d4hxr,"2020-05-17 16:25:47",dd1wc4yx,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x5z3xx41ek,"2020-05-17 16:25:59",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
py4p2r453n,"2020-05-17 16:26:15",dd1wc4yx,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,5
wrmetdh352,"2020-05-17 16:26:21",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ad3ft9r3ts,"2020-05-17 16:26:26",dd1wc4yx,0,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
mf1rh5667w,"2020-05-17 16:27:04",dd1wc4yx,0,0,5,5,5,0,0,0,5,0,5,5,0,0,5,0,0,0,5
7zstep2cw6,"2020-05-17 16:27:09",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
zpne51rfd9,"2020-05-17 16:27:33",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
mzh9kw9kx4,"2020-05-17 16:27:39",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
e3kmt2x7dz,"2020-05-17 16:27:40",dd1wc4yx,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
fy9fm73kax,"2020-05-17 16:27:46",dd1wc4yx,1,1,0,3,3,3,4,0,0,0,3,0,0,1,0,0,0,0,5
wk37ywft45,"2020-05-17 16:28:38",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
d35rnc3yxc,"2020-05-17 16:28:44",dd1wc4yx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
zwmn5n5k35,"2020-05-17 16:28:57",dd1wc4yx,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
fp5xn9ymf5,"2020-05-17 16:29:01",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
cn1wwkn2d5,"2020-05-17 16:29:02",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
wtxftz99a7,"2020-05-17 16:29:38",dd1wc4yx,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4m52skdw75,"2020-05-17 16:30:16",dd1wc4yx,2,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5
t9r9s1w9w9,"2020-05-17 16:30:16",dd1wc4yx,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
61ztf79ay9,"2020-05-17 16:30:42",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3rf3typmhr,"2020-05-17 16:30:44",dd1wc4yx,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
52m951dr4p,"2020-05-17 16:31:31",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
n6a49rwnyr,"2020-05-17 16:32:33",dd1wc4yx,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
zmkryw1mpm,"2020-05-17 16:33:32",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
n7frtdfmpz,"2020-05-17 16:35:11",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
p2ma4kt99r,"2020-05-17 16:35:31",dd1wc4yx,4,4,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2
zz4x3r3y4z,"2020-05-17 16:35:31",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2f7p2dss1e,"2020-05-17 16:35:39",dd1wc4yx,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
74a4a59z7k,"2020-05-17 16:36:02",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
65fzdyzn1c,"2020-05-17 16:36:07",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
fnn1etads7,"2020-05-17 16:36:57",dd1wc4yx,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
w5cxw69kwt,"2020-05-17 16:37:12",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
mexa317rhz,"2020-05-17 16:37:24",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
yhxsph5613,"2020-05-17 16:37:45",dd1wc4yx,5,4,2,1,3,5,2,3,2,3,4,3,0,2,0,3,4,3,0
9nzcd3x5rm,"2020-05-17 16:38:46",dd1wc4yx,2,5,4,4,3,4,0,0,0,0,4,0,0,0,0,0,0,0,3
knwrwtnpdy,"2020-05-17 16:38:48",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
xcr4p4z2xy,"2020-05-17 16:39:58",dd1wc4yx,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2d7xs1atdr,"2020-05-17 16:41:00",dd1wc4yx,5,5,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3
1accy2rcth,"2020-05-17 16:42:19",dd1wc4yx,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1xz923zt4c,"2020-05-17 16:42:44",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629fep6cex,"2020-05-17 16:44:14",dd1wc4yx,0,5,4,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,2
69ad46sxw5,"2020-05-17 16:44:40",dd1wc4yx,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
kaw4wzd9zw,"2020-05-17 16:45:29",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
aa7eyzswz5,"2020-05-17 16:45:41",dd1wc4yx,4,5,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3
xke1c1pfdc,"2020-05-17 16:47:01",dd1wc4yx,1,2,2,1,2,1,2,2,2,4,1,1,2,1,1,1,1,2,5
dmkst9tmp1,"2020-05-17 16:47:15",dd1wc4yx,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
6yk2tydtnh,"2020-05-17 16:47:52",dd1wc4yx,4,1,2,1,4,5,0,0,0,0,3,0,0,0,3,1,0,0,5
myy5em2y2t,"2020-05-17 16:48:48",dd1wc4yx,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
khxzef6p5c,"2020-05-17 16:49:40",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
xrkmdrdntp,"2020-05-17 16:50:13",dd1wc4yx,4,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,5
nnd4nk5a6h,"2020-05-17 16:50:45",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
nzapmha327,"2020-05-17 16:51:28",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
hp56pd5zxs,"2020-05-17 16:52:11",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
zc2f21m95k,"2020-05-17 16:52:59",dd1wc4yx,4,5,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,5
eya543n4pc,"2020-05-17 16:53:28",dd1wc4yx,5,5,1,1,1,5,1,1,1,1,1,1,1,2,1,1,1,1,0
yy6k4zxz7k,"2020-05-17 16:53:45",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
wyek565az4,"2020-05-17 16:53:58",dd1wc4yx,5,5,2,0,1,3,0,1,1,0,0,1,0,0,0,0,1,0,4
3pkhswk2sd,"2020-05-17 16:54:30",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9tx161yyk2,"2020-05-17 16:54:31",dd1wc4yx,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
tna2edmr6d,"2020-05-17 16:54:32",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
s9m17n1se4,"2020-05-17 16:54:36",dd1wc4yx,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62976h1hm4,"2020-05-17 16:55:58",dd1wc4yx,4,5,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0
zczr21r4n3,"2020-05-17 16:56:35",dd1wc4yx,5,4,1,0,1,3,1,2,1,2,1,0,1,1,0,2,1,1,4
w71fw9rfze,"2020-05-17 16:58:19",dd1wc4yx,0,4,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1
e47smm4p4f,"2020-05-17 16:59:20",dd1wc4yx,0,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,2,0,5
195cdhnc7x,"2020-05-17 17:00:17",dd1wc4yx,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5
xmzh7s2t37,"2020-05-17 17:00:22",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ah92h36cy,"2020-05-17 17:00:24",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
tm2ezc1626,"2020-05-17 17:00:48",dd1wc4yx,5,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
r33zms1ht7,"2020-05-17 17:01:02",dd1wc4yx,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
p6z1pdcapt,"2020-05-17 17:02:12",dd1wc4yx,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
fc6fex4cs5,"2020-05-17 17:03:00",dd1wc4yx,4,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,5
zwhn23a5az,"2020-05-17 17:03:21",dd1wc4yx,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3ne727p1hs,"2020-05-17 17:03:44",dd1wc4yx,2,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
7t46r6ryc2,"2020-05-17 17:04:02",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
s91a5hrpw1,"2020-05-17 17:05:26",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33a7e73h2a,"2020-05-17 17:06:49",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
